TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,ProductName,Category,UnitPrice,Name,Region,JoinDate
1493,2025-05-04,1156,2083,403,2.0,1229.06,Clothing-Cut,Home,768.16,Dennis Acevedo,East,2023-06-18
1494,2025-05-04,1069,2034,401,2.0,217.87,Clothing-Feel,Office,136.17,Virginia Warren,North,2023-08-24
1495,2025-05-04,1167,2074,404,3.0,2638.0,Clothing-Strong,Clothing,659.5,Terry Frederick,North,2021-12-20
1496,2025-05-04,1197,2086,402,1.0,2414.07,Home-Of,Home,894.1,William Wilson,West,2023-04-04
1497,2025-05-04,1133,2043,402,2.0,1397.52,Electronics-Practice,Office,873.45,Victor Wagner,south-west,2021-06-12
1498,2025-05-04,1140,2001,401,0.0,1237.05,Electronics-Be,Clothing,412.35,Carla Flores,EAST,2020-09-30
1499,2025-05-04,1003,2052,401,0.0,731.26,Office-Year,Home,731.26,David Brennan,North,2020-05-21
1500,2025-05-04,1175,2057,403,1.0,1179.85,Clothing-Identify,Home,436.98,Teresa Lopez,West,2021-10-20
1501,2025-05-04,1185,2036,403,1.0,980.91,Electronics-Candidate,Home,217.98,Cameron Levine,east,2021-07-26
1502,2025-05-04,1008,2003,401,0.0,0.0,Electronics-Training,Clothing,385.18,William Ramirez,EAST,2023-09-15
1503,2025-05-04,1152,2084,402,0.0,281.85,Office-Stuff,Clothing,281.85,Thomas Garcia,east,2022-09-14
1504,2025-05-04,1181,2015,401,1.0,1214.95,Office-Itself,Clothing,674.97,Tiffany Smith,East,2024-04-07
1505,2025-05-04,1096,2084,402,0.0,0.0,Office-Stuff,Clothing,281.85,Patricia Rogers,South,2024-01-10
1506,2025-05-04,1178,2023,403,2.0,1503.26,Home-Yeah,Electronics,939.54,Katherine Kerr,EAST,2020-11-13
1507,2025-05-04,1119,2084,401,3.0,0.0,Office-Stuff,Clothing,281.85,Cameron Hernandez,east,2022-08-08
1508,2025-05-04,1070,2098,404,2.0,1452.58,Clothing-Trouble,Electronics,907.86,Brittany Johnson,East,2021-06-04
1509,2025-05-04,1065,2020,401,2.0,300.66,Electronics-Share,Clothing,375.83,Daniel Adams,Central,2023-07-02
1510,2025-05-04,1198,2007,404,3.0,2333.56,Clothing-Over,Electronics,583.39,Chris Allen,south-west,2022-10-11
1511,2025-05-04,1085,2007,403,2.0,933.42,Clothing-Over,Electronics,583.39,Steven Wright,Central,2021-08-22
1512,2025-05-04,1045,2056,401,3.0,3148.32,Office-About,Electronics,524.72,Dr. Susan Bailey,North,2020-10-02
1513,2025-05-04,1051,2078,404,1.0,383.43,Electronics-Film,Office,142.01,Amy Nguyen,Central,2024-02-13
1514,2025-05-04,1165,2062,401,1.0,557.42,Office-Receive,Clothing,619.36,Richard Burnett,Central,2022-07-24
1515,2025-05-04,1138,2098,404,1.0,817.07,Clothing-Trouble,Electronics,907.86,Bonnie Stewart,South,2022-04-19
1516,2025-05-04,1157,2082,401,3.0,1066.4,Office-Figure,Office,266.6,Cheryl Wu,West,2021-12-10
1517,2025-05-04,1183,2033,401,0.0,0.0,Clothing-Argue,Electronics,836.25,Kenneth Graves,East,2020-05-08
1518,2025-05-04,1018,2009,403,3.0,0.0,Office-Raise,Clothing,66.31,Edwin Garrison,south-west,2020-08-31
1519,2025-05-04,1004,2063,402,0.0,552.46,Home-Good,Office,552.46,Kerry Collins,North,2023-09-12
1520,2025-05-04,1009,2085,404,2.0,193.72,Electronics-Officer,Home,242.15,Zachary Bell Jr.,East,2023-04-20
1521,2025-05-04,1038,2089,403,3.0,1240.56,Electronics-Action,Office,413.52,Jason Ford,EAST,2023-10-09
1522,2025-05-04,1147,2000,404,3.0,4846.55,Electronics-Be,Electronics,969.31,William Palmer,south-west,2023-08-14
1523,2025-05-04,1111,2051,401,1.0,211.18,Home-Century,Electronics,117.32,Ronald Chavez,south-west,2021-06-24
1524,2025-05-04,1000,2049,404,0.0,5639.04,Office-Easy,Home,939.84,Robert Gomez,West,2024-02-25
1525,2025-05-04,1145,2068,403,2.0,656.19,Home-Read,Electronics,820.24,Stephanie Powell,east,2023-02-03
1526,2025-05-04,1174,2038,404,0.0,1853.02,Office-Soon,Clothing,926.51,Deborah Saunders,West,2021-12-25
1527,2025-05-04,1161,2082,401,2.0,213.28,Office-Figure,Office,266.6,David Ellis,East,2023-01-02
1528,2025-05-04,1136,2043,401,3.0,3493.8,Electronics-Practice,Office,873.45,Scott Hernandez,South,2024-02-09
1529,2025-05-04,1194,2098,403,1.0,2451.22,Clothing-Trouble,Electronics,907.86,Casey Brown,Central,2024-02-09
1530,2025-05-04,1045,2070,401,3.0,102.54,Clothing-About,Clothing,34.18,Dr. Susan Bailey,North,2020-10-02
1531,2025-05-04,1169,2024,403,3.0,621.35,Clothing-Paper,Home,124.27,Michael Edwards,south-west,2023-09-26
1532,2025-05-04,1027,2080,403,3.0,2496.78,Office-Doctor,Office,832.26,Anthony Schroeder,east,2020-10-04
1533,2025-05-04,1021,2080,404,1.0,2247.1,Office-Doctor,Office,832.26,Aaron Burnett,South,2024-02-13
1534,2025-05-04,1035,2004,402,0.0,1854.5,Office-Where,Home,927.25,Lorraine Rodriguez,East,2022-09-26
1535,2025-05-04,1184,2075,402,3.0,2341.92,Electronics-Letter,Electronics,780.64,Brittney Chen,EAST,2023-07-20
1536,2025-05-04,1099,2008,403,3.0,66.59,Electronics-Skin,Home,66.59,Lori Howard,EAST,2021-02-27
1537,2025-05-04,1136,2057,401,0.0,1310.94,Clothing-Identify,Home,436.98,Scott Hernandez,South,2024-02-09
1538,2025-05-04,1086,2007,403,0.0,1750.17,Clothing-Over,Electronics,583.39,Robert Rodriguez,EAST,2023-03-01
1539,2025-05-04,1103,2015,402,3.0,2024.91,Office-Itself,Clothing,674.97,Megan Chandler,East,2023-06-25
1540,2025-05-04,1173,2068,402,1.0,0.0,Home-Read,Electronics,820.24,David King MD,North,2022-09-14
1541,2025-05-04,1018,2004,402,3.0,927.25,Office-Where,Home,927.25,Edwin Garrison,south-west,2020-08-31
1542,2025-05-04,1167,2002,404,0.0,866.0,Office-Family,Clothing,866.0,Terry Frederick,North,2021-12-20
1543,2025-05-04,1062,2089,402,0.0,2067.6,Electronics-Action,Office,413.52,Ashley Harmon,South,2024-02-13
1544,2025-05-04,1044,2080,401,2.0,665.81,Office-Doctor,Office,832.26,Anita Huerta,East,2022-04-08
1545,2025-05-04,1024,2058,402,0.0,2000.25,Home-Wear,Home,666.75,Andres Avila,Central,2022-09-19
1546,2025-05-04,1027,2014,404,1.0,443.34,Clothing-Eat,Home,246.3,Anthony Schroeder,east,2020-10-04
1547,2025-05-04,1016,2025,404,2.0,671.09,Electronics-Assume,Clothing,279.62,Andrea Roberts,EAST,2021-05-16
1548,2025-05-04,1188,2086,404,2.0,2861.12,Home-Of,Home,894.1,Ashley Todd,North,2023-09-04
1549,2025-05-04,1030,2087,402,2.0,382.37,Electronics-Rather,Clothing,159.32,Alice Robinson,EAST,2021-08-06
1550,2025-05-04,1054,2097,401,1.0,2273.67,Office-Recent,Clothing,842.1,Laura Mcdonald,South,2022-12-03
1551,2025-05-04,1085,2008,401,2.0,106.54,Electronics-Skin,Home,66.59,Steven Wright,Central,2021-08-22
1552,2025-05-04,1036,2096,404,1.0,1814.89,Office-Discuss,Home,672.18,Robert Bishop,south-west,2020-09-14
1553,2025-05-04,1178,2047,402,3.0,1004.94,Clothing-Hair,Office,334.98,Katherine Kerr,EAST,2020-11-13
1554,2025-05-04,1062,2074,401,1.0,1187.1,Clothing-Strong,Clothing,659.5,Ashley Harmon,South,2024-02-13
1555,2025-05-04,1025,2080,404,1.0,3745.17,Office-Doctor,Office,832.26,Garrett Lewis,South,2023-08-04
1556,2025-05-04,1004,2062,401,0.0,2477.44,Office-Receive,Clothing,619.36,Kerry Collins,North,2023-09-12
1557,2025-05-04,1001,2022,401,2.0,536.94,Home-Economy,Electronics,671.18,John Silva,East,2020-12-01
1558,2025-05-04,1106,2088,404,1.0,1276.83,Office-Evening,Clothing,709.35,Jennifer Ewing,east,2023-05-16
1559,2025-05-04,1052,2018,403,3.0,2169.04,Electronics-Nature,Electronics,542.26,Brandon Hinton,south-west,2022-11-10
1560,2025-05-04,1105,2030,402,0.0,339.94,Clothing-First,Home,169.97,Taylor Clarke,Central,2023-03-11
1561,2025-05-04,1152,2023,404,0.0,1879.08,Home-Yeah,Electronics,939.54,Thomas Garcia,east,2022-09-14
1562,2025-05-04,1160,2038,403,3.0,0.0,Office-Soon,Clothing,926.51,Phillip Soto,West,2023-04-21
1563,2025-05-04,1001,2071,402,1.0,1660.93,Clothing-Success,Office,615.16,John Silva,East,2020-12-01
1564,2025-05-04,1030,2067,401,2.0,465.52,Clothing-Remain,Electronics,290.95,Alice Robinson,EAST,2021-08-06
1565,2025-05-04,1194,2069,402,3.0,929.56,Clothing-Garden,Home,232.39,Casey Brown,Central,2024-02-09
1566,2025-05-04,1197,2080,402,2.0,1331.62,Office-Doctor,Office,832.26,William Wilson,West,2023-04-04
1567,2025-05-04,1013,2024,401,1.0,335.53,Clothing-Paper,Home,124.27,Alyssa Morgan,North,2022-07-22
1568,2025-05-04,1175,2060,404,1.0,735.08,Office-Term,Home,408.38,Teresa Lopez,West,2021-10-20
1569,2025-05-04,1040,2085,401,0.0,484.3,Electronics-Officer,Home,242.15,Angel Lee,Central,2022-04-08
1570,2025-05-04,1165,2046,403,1.0,60.17,Clothing-Worry,Clothing,33.43,Richard Burnett,Central,2022-07-24
1571,2025-05-04,1111,2032,403,3.0,3782.4,Electronics-There,Electronics,945.6,Ronald Chavez,south-west,2021-06-24
1572,2025-05-04,1011,2013,401,1.0,1683.65,Office-Cultural,Home,935.36,Amanda Myers,West,2021-09-05
1573,2025-05-04,1040,2003,404,0.0,385.18,Electronics-Training,Clothing,385.18,Angel Lee,Central,2022-04-08
1574,2025-05-04,1018,2030,404,2.0,135.98,Clothing-First,Home,169.97,Edwin Garrison,south-west,2020-08-31
1575,2025-05-04,1107,2025,403,1.0,754.97,Electronics-Assume,Clothing,279.62,Emily Hoffman,West,2023-06-09
1576,2025-05-04,1199,2014,403,1.0,0.0,Clothing-Eat,Home,246.3,James Cooley,West,2020-07-23
1577,2025-05-04,1025,2030,404,1.0,0.0,Clothing-First,Home,169.97,Garrett Lewis,South,2023-08-04
1578,2025-05-04,1096,2028,401,3.0,2551.76,Electronics-Take,Electronics,637.94,Patricia Rogers,South,2024-01-10
1579,2025-05-04,1149,2062,401,3.0,1858.08,Office-Receive,Clothing,619.36,Jordan Elliott,North,2020-05-13
1580,2025-05-04,1037,2027,404,1.0,465.5,Home-Purpose,Office,258.61,Lisa Sanders,West,2020-06-03
1581,2025-05-04,1099,2047,402,3.0,0.0,Clothing-Hair,Office,334.98,Lori Howard,EAST,2021-02-27
1582,2025-05-04,1184,2024,403,2.0,198.83,Clothing-Paper,Home,124.27,Brittney Chen,EAST,2023-07-20
1583,2025-05-04,1051,2042,402,0.0,167.61,Clothing-Lawyer,Home,167.61,Amy Nguyen,Central,2024-02-13
1584,2025-05-04,1177,2072,401,2.0,672.48,Electronics-Become,Office,420.3,Katherine West,east,2020-11-01
1585,2025-05-04,1034,2014,404,3.0,985.2,Clothing-Eat,Home,246.3,Heather Smith,Central,2022-09-16
1586,2025-05-04,1107,2021,403,1.0,751.87,Clothing-Skill,Office,835.41,Emily Hoffman,West,2023-06-09
1587,2025-05-04,1075,2077,402,1.0,2528.24,Office-Ball,Electronics,561.83,Joseph Chavez,North,2023-01-01
1588,2025-05-04,1147,2070,402,0.0,34.18,Clothing-About,Clothing,34.18,William Palmer,south-west,2023-08-14
1589,2025-05-04,1105,2066,404,1.0,928.91,Office-Occur,Clothing,516.06,Taylor Clarke,Central,2023-03-11
1590,2025-05-04,1151,2060,404,2.0,653.41,Office-Term,Home,408.38,Sabrina Lester,West,2022-07-16
1591,2025-05-04,1003,2093,404,1.0,680.35,Home-Real,Home,755.94,David Brennan,North,2020-05-21
1592,2025-05-04,1063,2041,404,1.0,2171.37,Home-Assume,Office,804.21,Howard Case,south-west,2021-02-15
1593,2025-05-04,1151,2019,401,3.0,933.93,Home-History,Clothing,933.93,Sabrina Lester,West,2022-07-16
1594,2025-05-04,1011,2005,404,0.0,428.78,Office-Huge,Home,428.78,Amanda Myers,West,2021-09-05
1595,2025-05-04,1108,2067,404,3.0,290.95,Clothing-Remain,Electronics,290.95,Sharon Bautista,Central,2022-07-31
1596,2025-05-04,1178,2012,404,3.0,623.19,Clothing-Artist,Electronics,623.19,Katherine Kerr,EAST,2020-11-13
1597,2025-05-04,1061,2010,401,3.0,389.2,Electronics-Themselves,Clothing,77.84,Taylor Kaufman,North,2021-07-23
1598,2025-05-04,1055,2016,403,2.0,0.0,Home-He,Office,323.02,William Benitez,east,2020-11-04
1599,2025-05-04,1061,2082,401,0.0,266.6,Office-Figure,Office,266.6,Taylor Kaufman,North,2021-07-23
1600,2025-05-04,1122,2085,403,1.0,217.94,Electronics-Officer,Home,242.15,Christopher Martinez,east,2021-10-07
1601,2025-05-04,1180,2058,401,3.0,666.75,Home-Wear,Home,666.75,Jennifer Smith,south-west,2020-10-03
1602,2025-05-04,1118,2098,402,3.0,907.86,Clothing-Trouble,Electronics,907.86,Briana Alvarado,South,2022-03-18
1603,2025-05-04,1047,2047,404,0.0,334.98,Clothing-Hair,Office,334.98,Ashley Pearson,West,2020-10-04
1604,2025-05-04,1160,2009,404,2.0,0.0,Office-Raise,Clothing,66.31,Phillip Soto,West,2023-04-21
1605,2025-05-04,1135,2004,403,3.0,3709.0,Office-Where,Home,927.25,Christopher Chen,South,2023-09-10
1606,2025-05-04,1192,2034,402,0.0,0.0,Clothing-Feel,Office,136.17,Gregory Medina,EAST,2020-06-06
1607,2025-05-04,1158,2042,401,2.0,402.26,Clothing-Lawyer,Home,167.61,Kelly Gallagher,East,2024-03-02
1608,2025-05-04,1013,2014,404,2.0,197.04,Clothing-Eat,Home,246.3,Alyssa Morgan,North,2022-07-22
1609,2025-05-04,1119,2079,401,2.0,4562.59,Office-Who,Home,950.54,Cameron Hernandez,east,2022-08-08
1610,2025-05-04,1093,2022,401,1.0,604.06,Home-Economy,Electronics,671.18,Christian Medina,East,2023-02-04
1611,2025-05-04,1035,2042,402,0.0,335.22,Clothing-Lawyer,Home,167.61,Lorraine Rodriguez,East,2022-09-26
1612,2025-05-04,1166,2061,402,1.0,179.93,Home-Quite,Clothing,199.92,David Mccullough,south-west,2021-12-15
1613,2025-05-04,1082,2045,403,3.0,312.14,Office-Next,Home,312.14,Connor Martin,Central,2023-01-05
1614,2025-05-04,1070,2006,401,2.0,633.6,Office-Class,Clothing,198.0,Brittany Johnson,East,2021-06-04
1615,2025-05-04,1088,2057,404,0.0,436.98,Clothing-Identify,Home,436.98,Lindsay Torres,east,2021-12-30
1616,2025-05-04,1120,2090,403,3.0,214.92,Office-Staff,Office,71.64,Daniel Meyer,South,2024-03-15
1617,2025-05-04,1158,2047,401,1.0,904.45,Clothing-Hair,Office,334.98,Kelly Gallagher,East,2024-03-02
1618,2025-05-04,1117,2011,401,3.0,0.0,Electronics-Religious,Clothing,409.74,Amanda Lang,North,2024-04-14
1619,2025-05-04,1045,2036,401,0.0,217.98,Electronics-Candidate,Home,217.98,Dr. Susan Bailey,North,2020-10-02
1620,2025-05-04,1042,2035,401,1.0,809.99,Home-According,Home,899.99,Christopher Dodson,North,2023-10-30
1621,2025-05-04,1127,2019,402,0.0,933.93,Home-History,Clothing,933.93,George Edwards,Central,2023-05-12
1622,2025-05-04,1075,2053,402,3.0,2440.6,Home-Ground,Office,610.15,Joseph Chavez,North,2023-01-01
1623,2025-05-04,1088,2053,404,0.0,610.15,Home-Ground,Office,610.15,Lindsay Torres,east,2021-12-30
1624,2025-05-04,1074,2024,401,0.0,248.54,Clothing-Paper,Home,124.27,Alyssa Evans,West,2021-10-27
1625,2025-05-04,1059,2066,403,3.0,2064.24,Office-Occur,Clothing,516.06,Steve Massey,West,2020-08-06
1626,2025-05-04,1148,2043,403,3.0,873.45,Electronics-Practice,Office,873.45,Dean Allison,West,2021-06-23
1627,2025-05-04,1151,2085,404,3.0,726.45,Electronics-Officer,Home,242.15,Sabrina Lester,West,2022-07-16
1628,2025-05-04,1077,2072,402,2.0,1008.72,Electronics-Become,Office,420.3,Amy Espinoza,North,2021-05-29
1629,2025-05-04,1043,2033,402,3.0,836.25,Clothing-Argue,Electronics,836.25,Eric Pena,West,2022-06-30
1630,2025-05-04,1095,2036,401,1.0,392.36,Electronics-Candidate,Home,217.98,Dr. Jason Scott,South,2021-04-07
1631,2025-05-04,1090,2036,404,1.0,588.55,Electronics-Candidate,Home,217.98,Nicholas Dunlap,South,2020-10-11
1632,2025-05-04,1158,2020,403,1.0,676.49,Electronics-Share,Clothing,375.83,Kelly Gallagher,East,2024-03-02
1633,2025-05-04,1044,2090,402,1.0,0.0,Office-Staff,Office,71.64,Anita Huerta,East,2022-04-08
1634,2025-05-04,1060,2014,401,2.0,591.12,Clothing-Eat,Home,246.3,Mr. Christopher Thompson,South,2023-04-10
1635,2025-05-04,1147,2016,404,2.0,516.83,Home-He,Office,323.02,William Palmer,south-west,2023-08-14
1636,2025-05-04,1094,2023,402,0.0,1879.08,Home-Yeah,Electronics,939.54,Robert Jones,West,2023-11-18
1637,2025-05-04,1170,2040,403,1.0,0.0,Clothing-Determine,Office,34.54,Eric Davis,North,2023-10-15
1638,2025-05-04,1095,2057,402,2.0,349.58,Clothing-Identify,Home,436.98,Dr. Jason Scott,South,2021-04-07
1639,2025-05-04,1031,2003,404,3.0,0.0,Electronics-Training,Clothing,385.18,Jessica Frazier,West,2021-10-20
1640,2025-05-04,1196,2018,404,2.0,433.81,Electronics-Nature,Electronics,542.26,Dr. Elizabeth Johnston DDS,North,2022-02-09
1641,2025-05-04,1039,2000,403,2.0,775.45,Electronics-Be,Electronics,969.31,Brandy Good,West,2023-05-21
1642,2025-05-04,1121,2037,402,3.0,1080.42,Clothing-Meeting,Electronics,360.14,Stephanie Garrison,East,2020-08-21
1643,2025-05-04,1086,2088,401,3.0,2837.4,Office-Evening,Clothing,709.35,Robert Rodriguez,EAST,2023-03-01
1644,2025-05-04,1010,2017,401,2.0,1112.88,Electronics-Feeling,Electronics,463.7,Mike Davis,East,2022-03-23
1645,2025-05-04,1006,2051,402,3.0,351.96,Home-Century,Electronics,117.32,Hannah Ray,West,2021-07-03
1646,2025-05-04,1091,2011,403,0.0,819.48,Electronics-Religious,Clothing,409.74,Brianna Thomas,south-west,2023-05-23
1647,2025-05-04,1155,2082,402,1.0,959.76,Office-Figure,Office,266.6,Rachel Goodman,North,2023-04-10
1648,2025-05-04,1005,2098,403,1.0,817.07,Clothing-Trouble,Electronics,907.86,Jessica Mora,South,2021-08-05
1648,2025-05-04,1005,2098,403,1.0,817.07,Clothing-Trouble,Electronics,907.86,Jessica Mora,South,2021-08-05
1649,2025-05-04,1005,2010,404,0.0,233.52,Electronics-Themselves,Clothing,77.84,Jessica Mora,South,2021-08-05
1649,2025-05-04,1005,2010,404,0.0,233.52,Electronics-Themselves,Clothing,77.84,Jessica Mora,South,2021-08-05
1650,2025-05-04,1131,2050,402,3.0,747.12,Electronics-Young,Home,186.78,Mark Gomez,West,2020-06-11
1651,2025-05-04,1081,2077,401,2.0,1797.86,Office-Ball,Electronics,561.83,Ryan White,South,2020-09-04
1652,2025-05-04,1101,2018,404,2.0,867.62,Electronics-Nature,Electronics,542.26,Ryan Martin,south-west,2020-11-14
1653,2025-05-04,1098,2047,401,2.0,1071.94,Clothing-Hair,Office,334.98,Jeffrey Maxwell,West,2022-01-27
1654,2025-05-04,1088,2044,403,3.0,830.32,Office-Society,Clothing,207.58,Lindsay Torres,east,2021-12-30
1655,2025-05-04,1143,2011,402,3.0,1229.22,Electronics-Religious,Clothing,409.74,Miss Chelsea Castro DDS,Central,2021-02-23
1656,2025-05-04,1189,2053,404,2.0,1464.36,Home-Ground,Office,610.15,Jennifer Farrell,North,2022-11-18
1657,2025-05-04,1041,2093,404,3.0,2267.82,Home-Real,Home,755.94,David Beltran,east,2021-01-18
1658,2025-05-04,1035,2075,401,1.0,1405.15,Electronics-Letter,Electronics,780.64,Lorraine Rodriguez,East,2022-09-26
1659,2025-05-04,1053,2038,404,2.0,2964.83,Office-Soon,Clothing,926.51,Benjamin Cline,east,2022-01-25
1660,2025-05-04,1016,2075,404,0.0,3122.56,Electronics-Letter,Electronics,780.64,Andrea Roberts,EAST,2021-05-16
1661,2025-05-04,1001,2052,403,3.0,731.26,Office-Year,Home,731.26,John Silva,East,2020-12-01
1662,2025-05-04,1044,2071,404,1.0,553.64,Clothing-Success,Office,615.16,Anita Huerta,East,2022-04-08
1663,2025-05-04,1051,2023,404,2.0,0.0,Home-Yeah,Electronics,939.54,Amy Nguyen,Central,2024-02-13
1664,2025-05-04,1141,2062,401,2.0,1486.46,Office-Receive,Clothing,619.36,David Palmer,North,2022-09-16
1665,2025-05-04,1149,2038,404,3.0,926.51,Office-Soon,Clothing,926.51,Jordan Elliott,North,2020-05-13
1666,2025-05-04,1057,2003,401,1.0,2079.97,Electronics-Training,Clothing,385.18,Kathy Hall,North,2023-10-27
1667,2025-05-04,1067,2038,404,0.0,926.51,Office-Soon,Clothing,926.51,Lawrence Pearson,east,2023-04-29
1668,2025-05-04,1167,2085,403,3.0,242.15,Electronics-Officer,Home,242.15,Terry Frederick,North,2021-12-20
1669,2025-05-04,1045,2062,402,0.0,1858.08,Office-Receive,Clothing,619.36,Dr. Susan Bailey,North,2020-10-02
1670,2025-05-04,1030,2097,403,3.0,3368.4,Office-Recent,Clothing,842.1,Alice Robinson,EAST,2021-08-06
1671,2025-05-04,1017,2076,403,3.0,0.0,Clothing-Affect,Clothing,806.07,Brittney Burnett,North,2020-07-03
1672,2025-05-04,1144,2055,403,3.0,161.82,Clothing-Politics,Home,53.94,Brian Browning,EAST,2023-05-03
1673,2025-05-04,1177,2015,403,0.0,674.97,Office-Itself,Clothing,674.97,Katherine West,east,2020-11-01
1674,2025-05-04,1066,2020,401,1.0,1014.74,Electronics-Share,Clothing,375.83,Derrick Myers,North,2022-04-06
1675,2025-05-04,1081,2059,402,2.0,409.64,Electronics-Clear,Home,512.05,Ryan White,South,2020-09-04
1676,2025-05-04,1041,2006,403,2.0,475.2,Office-Class,Clothing,198.0,David Beltran,east,2021-01-18
1677,2025-05-04,1107,2081,403,0.0,3731.1,Office-Light,Clothing,746.22,Emily Hoffman,West,2023-06-09
1678,2025-05-04,1074,2037,401,1.0,0.0,Clothing-Meeting,Electronics,360.14,Alyssa Evans,West,2021-10-27
1679,2025-05-04,1196,2080,402,0.0,832.26,Office-Doctor,Office,832.26,Dr. Elizabeth Johnston DDS,North,2022-02-09
1680,2025-05-04,1153,2096,402,2.0,1075.49,Office-Discuss,Home,672.18,Michelle Martinez,East,2023-07-31
1681,2025-05-04,1080,2087,403,2.0,127.46,Electronics-Rather,Clothing,159.32,Thomas Parker,south-west,2023-02-28
1682,2025-05-04,1175,2089,403,0.0,2067.6,Electronics-Action,Office,413.52,Teresa Lopez,West,2021-10-20
1683,2025-05-04,1136,2074,403,1.0,593.55,Clothing-Strong,Clothing,659.5,Scott Hernandez,South,2024-02-09
1684,2025-05-04,1003,2017,403,2.0,1112.88,Electronics-Feeling,Electronics,463.7,David Brennan,North,2020-05-21
1685,2025-05-04,1199,2062,404,2.0,990.98,Office-Receive,Clothing,619.36,James Cooley,West,2020-07-23
1686,2025-05-04,1041,2013,402,1.0,1683.65,Office-Cultural,Home,935.36,David Beltran,east,2021-01-18
1687,2025-05-04,1128,2028,402,0.0,0.0,Electronics-Take,Electronics,637.94,Vincent Day,North,2022-07-03
1688,2025-05-04,1106,2058,401,0.0,1333.5,Home-Wear,Home,666.75,Jennifer Ewing,east,2023-05-16
1689,2025-05-04,1033,2002,404,2.0,1385.6,Office-Family,Clothing,866.0,Paul Perkins,east,2022-03-16
1690,2025-05-04,1079,2088,403,1.0,2553.66,Office-Evening,Clothing,709.35,Zachary Thompson MD,EAST,2022-09-05
1691,2025-05-04,1113,2076,403,1.0,0.0,Clothing-Affect,Clothing,806.07,Louis Jones,Central,2021-07-04
1692,2025-05-04,1181,2038,401,0.0,2779.53,Office-Soon,Clothing,926.51,Tiffany Smith,East,2024-04-07
1693,2025-05-04,1056,2016,402,1.0,872.15,Home-He,Office,323.02,Kristina Wilson,east,2023-05-15
1694,2025-05-04,1078,2016,402,1.0,872.15,Home-He,Office,323.02,Danielle Fuller,south-west,2023-12-08
1695,2025-05-04,1020,2054,401,0.0,1801.02,Electronics-Above,Office,900.51,Michelle Brewer,East,2021-07-14
1696,2025-05-04,1004,2099,404,3.0,0.0,Electronics-Several,Electronics,646.32,Kerry Collins,North,2023-09-12
1697,2025-05-04,1010,2025,401,0.0,559.24,Electronics-Assume,Clothing,279.62,Mike Davis,East,2022-03-23
1698,2025-05-04,1168,2065,401,3.0,1411.02,Office-Animal,Home,470.34,Denise Gonzales,South,2022-05-02
1699,2025-05-04,1030,2032,401,0.0,945.6,Electronics-There,Electronics,945.6,Alice Robinson,EAST,2021-08-06
1700,2025-05-04,1077,2085,401,0.0,0.0,Electronics-Officer,Home,242.15,Amy Espinoza,North,2021-05-29
1701,2025-05-04,1005,2015,402,1.0,0.0,Office-Itself,Clothing,674.97,Jessica Mora,South,2021-08-05
1701,2025-05-04,1005,2015,402,1.0,0.0,Office-Itself,Clothing,674.97,Jessica Mora,South,2021-08-05
1702,2025-05-04,1047,2085,403,0.0,242.15,Electronics-Officer,Home,242.15,Ashley Pearson,West,2020-10-04
1703,2025-05-04,1023,2018,403,2.0,0.0,Electronics-Nature,Electronics,542.26,Dustin Medina,east,2021-06-14
1704,2025-05-04,1090,2020,402,0.0,751.66,Electronics-Share,Clothing,375.83,Nicholas Dunlap,South,2020-10-11
1705,2025-05-04,1025,2074,401,1.0,593.55,Clothing-Strong,Clothing,659.5,Garrett Lewis,South,2023-08-04
1706,2025-05-04,1183,2024,403,1.0,335.53,Clothing-Paper,Home,124.27,Kenneth Graves,East,2020-05-08
1707,2025-05-04,1193,2068,401,0.0,820.24,Home-Read,Electronics,820.24,Nancy King,South,2022-05-23
1708,2025-05-04,1054,2064,404,2.0,235.23,Electronics-Stop,Home,294.04,Laura Mcdonald,South,2022-12-03
1709,2025-05-04,1178,2075,402,3.0,5464.48,Electronics-Letter,Electronics,780.64,Katherine Kerr,EAST,2020-11-13
1710,2025-05-04,1172,2013,402,2.0,2244.86,Office-Cultural,Home,935.36,Eric Barr,EAST,2023-02-01
1711,2025-05-04,1097,2054,402,1.0,810.46,Electronics-Above,Office,900.51,Laura Jones,EAST,2023-12-07
1712,2025-05-04,1104,2014,403,0.0,246.3,Clothing-Eat,Home,246.3,David Herrera,West,2021-04-01
1713,2025-05-04,1119,2014,402,3.0,1231.5,Clothing-Eat,Home,246.3,Cameron Hernandez,east,2022-08-08
1714,2025-05-04,1195,2046,403,0.0,100.29,Clothing-Worry,Clothing,33.43,Michael Lee,south-west,2023-08-22
1715,2025-05-04,1021,2041,404,0.0,0.0,Home-Assume,Office,804.21,Aaron Burnett,South,2024-02-13
1716,2025-05-04,1098,2036,404,2.0,0.0,Electronics-Candidate,Home,217.98,Jeffrey Maxwell,West,2022-01-27
1717,2025-05-04,1175,2056,402,3.0,2098.88,Office-About,Electronics,524.72,Teresa Lopez,West,2021-10-20
1718,2025-05-04,1074,2054,402,0.0,2701.53,Electronics-Above,Office,900.51,Alyssa Evans,West,2021-10-27
1719,2025-05-04,1121,2086,403,1.0,3218.76,Home-Of,Home,894.1,Stephanie Garrison,East,2020-08-21
1720,2025-05-04,1003,2086,404,0.0,1788.2,Home-Of,Home,894.1,David Brennan,North,2020-05-21
